CodIBGE;Localidade;Populacao;Pop60mais%;DensDem;RazaoSexos;GrauUrb;TxMortalidade;PIBPerCapita;VlAdTPop;VlAdAPPop;VlAdIndPop;VlAdSrvPop;VlAdAgrPop;ImpostosPop;ConsEElTPop;ConsEEIndPop;ConsEECSPop;ConsEERurPop;ConsEEResPop;ConsEEIlPubPop;FrotaVeículosPop;AutomóveisPop;LeitosMilHab;LeitosSUSMilHab;AuxEnfMilHab;EnfMilHab;MedMilHab;TecEnfMilHab;EmpFormPop;RazaoEmpSexo;RendMedEmpregos;IDH-M;IDH-Long;IDH-Educ;IDH-Renda;RendaPCapita;DomMeioSMPC%;DomQuarSMPC%;Agua%;Lixo%;Esgoto%;CasosCovid;ObitosCovid;IncidCovid%;LetalidCovid%;MortalidCovid%
3527306;Louveira;48965;9,827427755;8,755305641;101,51;97,7;4,28;237175,81;175,5239255;6,285967732;34,26355642;140,6214723;0,638896967;48,37991831;5,768120086;3,671295824;0,827284795;0,117328704;0,909935668;0,242295517;0,69116716;0,394751353;0,76;0,66;1,16;1,44;0,74;3,13;0,347084652;1,505159198;3433,04;0,777;0,861;0,697;0,783;803;11,66;4,02;90,93;99,62;86,71;3390;73;7,02328665;2,15339233;0,151238916
3527405;Lucélia;21092;17,91200455;0,667672564;110,21;87,53;8,03;21203,99;18,85475204;3,940447089;4,455914091;13,30512611;1,093711834;2,061719609;1,560970984;0,140100512;0,257396169;0,121847146;0,736487768;0,305139389;0,630428599;0,353451546;0,72;0,48;3,87;2,25;0,96;1,39;0,392945192;0,550317995;1578,97;0,752;0,841;0,695;0,728;570,48;19,44;5,73;99,7;99,8;99,19;1217;41;5,789999524;3,368940016;0,195061611
3527504;Lucianópolis;2264;20,14134276;0,119288804;97,21;81,71;4,87;25268,4;24,40883392;6,742946113;1,424235866;13,93513251;9,049465548;0,770278269;1,666077739;0,046819788;0,182862191;0,393551237;0,698763251;0,344081272;0,594964664;0,370583039;0;0;5,31;2,66;0,44;3,1;0,419169611;2,413669065;1637,69;0,733;0,809;0,662;0,736;631,62;15,91;2,92;95,61;100;94,73;162;3;7,164971252;1,851851852;0,132684653
3527603;Luís Antônio;14358;10,69090403;0,236786681;105,85;98,66;4,82;110539,22;94,70493662;5,196551052;60,65782351;28,38041301;5,666700098;10,41433347;18,45995264;16,90075219;0,124599526;0,432093606;0,731787157;0,270789804;0,515531411;0,310349631;0;0;3,09;1,08;0,14;2,52;0,474717927;3,049910873;2891,64;0,731;0,822;0,671;0,709;555,94;21,84;6,49;99,81;99,9;99,48;1400;23;9,882818015;1,642857143;0,162360582
3527702;Luiziânia;5813;14,725615;0,345419618;106,57;94,77;8,1;12795,92;12,01261139;4,000055049;0,666800275;8,521558576;2,824252537;0,329855496;1,120935833;0,009461552;0,108377774;0,146740065;0,645965938;0,210218476;0,400997764;0,235334595;0,53;0,53;3,35;1,41;0,7;3,35;0,079993119;1,123287671;2169,65;0,702;0,815;0,623;0,682;501,57;19,4;4,38;99,72;99,93;99,72;201;9;3,493222106;4,47761194;0,15641293
3527801;Lupércio;4428;16,84733514;0,284913321;93,7;95,05;8,38;17553,41;16,74651536;4,712911021;2,732642276;11,27629855;2,737574526;0,723651762;1,590334237;0,44467028;0,125564589;0,195573622;0,616079494;0,208672087;0,443089431;0,282520325;0;0;2,95;0,91;0,45;2,72;0,128726287;1,893401015;2216,55;0,724;0,83;0,674;0,679;480,87;26,58;7,53;100;99,83;98,83;231;5;5,225062203;2,164502165;0,113096584
3527900;Lutécia;2615;18,9292543;0,055152242;97,96;84,21;9,51;32334,03;31,74223327;6,170627151;2,966741874;13,3576826;15,4178088;0,863820268;1,893690249;0,201147228;0,156405354;0,463097514;0,689101338;0,383938815;0,580497132;0,360611855;0;0;1,9;3,8;0;2,66;0,170936902;1,539772727;1851,29;0,72;0,846;0,659;0,67;500,95;32,49;12,04;98,78;99,19;96,76;185;5;7,058374666;2,702702703;0,190766883
3528007;Macatuba;16981;15,14045109;0,754175761;99,92;97,84;7,71;37400,61;32,29867087;4,276903009;3,035944291;26,87332607;2,389399918;4,705493787;2,153936753;0,81608857;0,235734056;0,068959425;0,753901419;0,279312172;0,652258406;0,386903009;1,84;1,07;2,61;1,36;0,65;4,21;0,191743714;1,167776298;2589,29;0,77;0,859;0,697;0,763;651,73;15,07;3,53;99,24;99,91;99,18;2499;49;14,75903614;1,960784314;0,289392866
3528106;Macaubal;7738;22,39596795;0,312346326;100,21;90,86;8,91;19988,4;18,97189842;4,150812872;0,779895322;13,93374257;4,258261825;1,02682993;2,330188679;0,284181959;0,278108038;0,603256655;0,888730938;0,27604032;0,722538124;0,426983717;2,32;1,94;2,71;2,45;1,03;3,49;0,232618248;1,631578947;2299,18;0,743;0,844;0,676;0,72;626,9;16,41;3,68;99,5;99,71;96,53;571;13;7,368692735;2,276707531;0,167763582
3528205;Macedônia;3562;23,58225716;0,109106451;98;79,9;10,33;21880,35;21,33930376;5,270480067;1,930847838;11,21309938;8,195359349;0,719180236;1,918585065;0,23778776;0,158618754;0,541830432;0,739752948;0,240595171;0,617349803;0,351487928;0;0;1,95;5,86;1,4;5,3;0,136440202;1,7;2026,82;0,74;0,852;0,675;0,705;564,31;17,95;3,31;97,94;99,28;70,68;321;14;8,981533296;4,361370717;0,391717963
3528304;Magda;3076;23,37451235;0,098885615;102,77;85,76;11,94;30083,7;29,0580039;6,54006502;1,672851105;17,11498049;10,2701723;1,358224967;2,077373212;0,088426528;0,297139142;0,572496749;0,804291287;0,315019506;0,747724317;0,44083225;0;0;1,29;2,26;0;2,9;0,201560468;1,695652174;2371,18;0,753;0,823;0,717;0,724;663,76;16,42;4,21;99,69;100;98,44;195;5;6,314766839;2,564102564;0,161917098
3528403;Mairinque;46569;14,24123344;2,204282655;98,04;80,26;6,28;41476,44;34,71826666;4,622945951;14,39084069;19,98083231;0,346593657;6,012702656;3,001073676;1,663853637;0,172904722;0,033326891;0,933475059;0,197534841;0,674311237;0,437780498;0;0;2,59;1,85;0,48;5,82;0,21421976;0,981724275;2478,09;0,743;0,831;0,684;0,721;594,45;21,24;7,84;97,59;99,58;76,9;3299;48;7,121732185;1,45498636;0,103620232
3528502;Mairiporã;100034;13,19851251;30,75210477;100,55;92,54;5,69;18382,22;15,63506158;3,381042845;3,380680169;12,24684407;0,007537337;1,844527561;4,722414379;0,407861327;0,328848192;0,0167643;0,871993522;3,096947038;0,548743427;0,3397045;0,49;0,42;4,77;2,5;1,36;2,36;0,133054761;1,371703493;2373,94;0,788;0,881;0,723;0,767;738,89;24,89;8,62;75;96,71;38,12;5751;187;5,831356087;3,251608416;0,189612865
3528601;Manduri;9562;17,22443004;0,415848068;98,09;92,66;9,29;24256,16;22,18373667;3,875487346;3,168520184;13,49635327;5,518864254;1,727429408;1,845638988;0,123509726;0,255176741;0,53639406;0,641706756;0,288747124;0,714285714;0,431499686;0;0;4,01;1,48;0,21;0,95;0,157812173;1,56196944;1940,65;0,739;0,818;0,675;0,73;576,61;20,41;5,71;99,17;99,72;98,25;643;13;6,750656168;2,021772939;0,13648294
3528700;Marabá Paulista;4942;14,10360178;0,053625805;166,56;44,52;5,69;20709,37;20,13440105;6,144522461;0,768727236;10,63926143;8,726412384;0,419923108;1,258599757;0,032375556;0,092877378;0,505665722;0,335289357;0,292391744;0,36422501;0,207608256;0;0;3,25;0,61;0;0;0,124443545;1,709251101;2216,7;0,677;0,809;0,591;0,65;322,39;32,99;10,05;99,6;98,92;91,67;87;3;1,764348002;3,448275862;0,060839586
3528809;Maracaí;13526;17,37394647;2,534395501;98,24;92,61;8,59;30575,6;28,22681354;4,529432944;4,242354724;18,71178323;5,272675588;2,265146385;1,804376756;0,189265119;0,293434866;0,387032382;0,712036079;0,222534378;0,671447582;0,365961851;1,93;1,63;6;1,41;0,44;2,22;0,198580512;1,894396552;2447,78;0,771;0,85;0,758;0,711;595,29;18,34;5,33;96,73;99,64;92,87;1617;34;11,95917462;2,102659246;0,251460691
3528858;Marapoama;2925;19,04273504;0,261166532;103,13;90,43;7,64;62818,27;56,56469744;6,292389744;20,40728547;23,05569573;13,10171624;4,771702564;3,508034188;0,861196581;0,300512821;0,921367521;1,051282051;0,373675214;0,88;0,395897436;0;0;4,17;1,39;0;2,08;0,548034188;3,142118863;2724,29;0,752;0,852;0,679;0,736;691,07;9,97;3,58;98,54;99,87;99,73;393;13;13,52374398;3,307888041;0,44735031
3528908;Mariápolis;3979;18,47197788;0,213091026;104,05;86,15;9,32;14323,01;13,95661221;4,555802966;0,805906007;8,700877105;4,449829103;0,312405127;1,182960543;0,012314652;0,119879367;0,214124152;0,620758985;0,215883388;0,455893441;0,279718522;0;0;3,02;1,51;0;0,5;0,082935411;1,185430464;1996,43;0,718;0,83;0,651;0,684;494,23;22,86;8,85;100;99,71;94,66;177;4;4,452830189;2,259887006;0,100628931
3529005;Marília;232599;17,55424572;1,978214811;93,14;95,51;7,46;35330,48;31,07409077;4,048599908;5,09250848;25,66936315;0,312219141;3,673718675;2,482650398;0,518162159;0,564705781;0,032910718;0,978667148;0,388213191;0,759753911;0,434116226;3,57;2,69;6,2;4,14;5,63;4,79;0,294889488;1,138990239;2632,27;0,798;0,854;0,776;0,768;794,23;16,23;5,33;99,21;99,71;97,72;23242;664;10,03739948;2,856896997;0,286758164
3529104;Marinópolis;2096;19,37022901;0,26943338;101,93;82,68;12,39;16554,39;16,11273855;6,300019084;0,897247137;11,87575382;3,339737595;0,457447519;1,875954198;0,007156489;0,232824427;0,733301527;0,697041985;0,205629771;0,638835878;0,344942748;0;0;0,95;3,34;0,95;5,24;0,135496183;1,201550388;2044,72;0,731;0,825;0,694;0,681;498,79;24,56;4,97;100;100;99,64;165;3;7,868383405;1,818181818;0,143061516
3529203;Martinópolis;25778;16,85157887;0,204760841;106,55;87,18;7,21;19543,81;18,01441656;4,232189852;2,423278765;13,8606331;1,730504694;1,230680425;1,627938552;0,080494996;0,283652727;0,22457134;0,74039879;0,2988207;0,588796648;0,342889285;1,37;1,18;5,56;1,65;0,98;2,66;0,115486073;1,051688491;2150,31;0,721;0,832;0,641;0,703;513;25,48;8,65;97,13;99,64;96,18;1082;57;4,215365436;5,268022181;0,222066386
3529302;Matão;80174;16,78100132;15,24480853;97,05;98,17;7,79;52282,34;45,52751877;3,791840247;19,67212388;24,79631202;1,059082994;6,284646768;5,220445531;3,24963205;0,47632649;0,249482376;0,911916581;0,333100506;0,865330406;0,479270088;2,03;1,2;3,91;1,82;1,69;3,75;0,379861302;1,792499542;2852,25;0,773;0,847;0,713;0,766;679,92;17,5;6,82;99,29;99,79;99,08;4214;145;5,266183454;3,440911248;0,181204699
3529401;Mauá;463338;12,47404702;74,32272654;95,46;100;5,11;33825,83;28,09604753;3,1887232;10,76893499;17,3270826;3,00E-05;4,898187608;2,611147801;1,469972245;0,343505173;7,12E-05;0,700773517;0,096825643;0,518399095;0,352966949;0,88;0,41;6,84;2,77;0,24;5,74;0,138879177;1,489091753;3085,4;0,766;0,852;0,733;0,721;583,61;21,92;8,17;99,31;99,8;90,36;23476;1317;5,102014205;5,609984665;0,286222214
3529500;Mendonça;5069;18,30735845;0,258416603;101,15;87,35;9,79;46974,96;41,84159006;5,598206747;17,61821267;20,50190176;3,721473663;4,225198264;2,449595581;0,661077136;0,369698165;0,062142434;0,975932137;0,380745709;0,738804498;0,413099231;0;0;4;1,6;0,6;7,79;0,485500099;3,265164645;2607,22;0,744;0,863;0,663;0,72;639,82;13,18;4,05;99,3;99,77;97,9;713;28;14,13840968;3,927068724;0,555225064
3529609;Meridiano;3725;20,96644295;1,638475022;93,01;72,72;10,93;64103,3;58,92638389;6,061143624;24,02983087;27,22338255;7,673173154;5,813651007;2,67409396;0,043221477;0,770201342;0,622013423;0,851006711;0,387651007;0,922684564;0,427919463;0;0;2,4;5,07;0,53;8,8;0,544697987;4,283854167;2786,06;0,731;0,817;0,667;0,717;588,98;15,44;4,69;97,98;99,44;96,18;278;26;7,435143086;9,352517986;0,695373094
3529658;Mesópolis;1893;19,44004226;0,127354682;98,84;86,95;12,16;31110,22;30,45054411;7,4001215;1,410982567;14,42825145;14,61131009;0,610375066;1,863708399;0,002113048;0,176967776;0,69360803;0,695192816;0,29582673;0,586899102;0,322768093;0;0;0;0,53;0;5,29;0,12572636;0,904;2640,56;0,724;0,847;0,666;0,674;497,85;20,68;5,4;98,22;99,21;97,63;127;2;6,708927628;1,57480315;0,105652404
3529708;Miguelópolis;21500;15,10232558;0,260997746;98,45;95,6;8,3;47795,56;46,29693116;4,626271163;16,62638279;15,19996093;14,47058744;0,925083256;2,337209302;0,008604651;0,254511628;0,996883721;0,876930233;0,20027907;0,558837209;0,324046512;3,09;2,2;0,7;1,83;1,88;5,95;0,122465116;0,817115252;2377,01;0,741;0,863;0,661;0,712;559,99;24,12;7,42;89,17;99,34;95,26;970;62;4,527632562;6,391752577;0,289395071
3529807;Mineiros do Tietê;12641;16,2724468;0,590742825;98,23;95,53;8,21;13797,39;12,70879756;3,761318725;1,916084171;9,307226485;1,485487699;0,920505498;1,460327506;0,13013211;0,190412151;0,10165335;0,766790602;0,271260185;0,573293252;0,357012895;0,88;0,88;1,83;1,36;0,4;7,49;0,104896764;1,1216;1996,55;0,73;0,823;0,658;0,719;585,77;17,27;5,74;99,74;99,69;98,54;1082;21;8,58934667;1,940850277;0,166706359
3530003;Mira Estrela;2949;23,02475415;0,135543975;96,6;66,7;8,88;22779,41;21,86182774;6,6704137;1,849301458;14,09611733;5,916408952;0,662672092;2,608680909;0,076636148;0,317056629;0,819938962;1,029162428;0,365886741;0,655815531;0,396744659;0;0;2,05;2,73;0,68;6,15;0,152255002;1,290816327;2010,35;0,743;0,806;0,731;0,697;549,29;20,6;6,03;97,36;100;97,22;302;10;10,27560395;3,311258278;0,340251786
3529906;Miracatu;19961;14,75877962;0,199045413;98,44;54,27;6,37;19655,19;18,21842092;4,037636892;1,234388558;14,71953109;2,264500777;1,446611893;1,529181905;0,069285106;0,527578779;0,140524022;0,621461851;0,170332148;0,489504534;0,24793347;0;0;1,45;1,3;0,25;2,61;0,147738089;1,48441449;1920,29;0,697;0,803;0,655;0,645;376,89;45,06;19,44;96,28;99,07;69,9;1811;55;9,084980435;3,036996135;0,275910505
3530102;Mirandópolis;28715;17,82691973;0,312153342;118,33;91,53;9,04;22996,77;21,16946509;3,703248476;2,913417029;13,91142817;4,344619885;1,605462998;1,714643914;0,097092112;0,303186488;0,234476754;0,750861919;0,329061466;0,667525683;0,332230542;2,38;2,38;3,64;2,24;1,3;2;0,135364792;1,249421296;2321,38;0,751;0,869;0,665;0,732;578,83;18,8;6,76;97,38;99,53;91,7;1793;84;6,259163583;4,684885666;0,293234658
3530201;Mirante do Paranapanema;17831;18,91649375;0,143422147;100,33;58,89;7,06;19614,16;18,04662554;3,963749089;4,30502047;10,66780887;3,073796198;1,350836745;1,371431776;0,00745892;0,25534182;0,473557288;0,460377993;0,174751837;0,502271325;0,280634849;0;0;2,6;1,3;1,41;1,24;0,212999832;2,627507163;2502,8;0,724;0,841;0,674;0,67;456,44;34,93;14,1;99,34;99,64;72,9;698;23;3,928189544;3,29512894;0,12943891
3530300;Mirassol;58112;17,40260187;2,377338322;96,22;97,47;7,61;31723,79;27,8769385;3,976819762;6,840754749;20,39386461;0,642319142;3,273649504;2,716289235;0,752736096;0,4484788;0,079398403;1,128149091;0,307509637;0,804653084;0,429549835;1,41;0,52;3,48;3,41;2,75;4,94;0,24013973;1,545139522;2509,69;0,762;0,846;0,698;0,748;752,16;13,95;4,76;97,04;99,79;98,73;7316;202;12,65218594;2,761071624;0,349335916
3530409;Mirassolândia;4736;17,90540541;0,283031361;102,65;81,31;5,58;27823,79;25,77509502;4,54097973;2,70605152;11,8378125;11,231231;1,373072213;3,183065878;0,972972973;0,141258446;1,007601351;0,795185811;0,266047297;0,577702703;0,32347973;0;0;1,72;1,07;0;4,08;0,134712838;1,96744186;2067,66;0,738;0,829;0,69;0,704;525,22;22,68;8,47;100;99,65;77,83;412;12;8,762228839;2,912621359;0,255210549
3530508;Mococa;66719;18,81473044;0,780590767;98,16;95,22;8,35;31814,8;28,54274659;3,973282873;6,855601103;19,59115919;2,095986301;3,241531198;2,640192449;0,72115889;0,367226727;0,447893404;0,865960221;0,237968195;0,706095715;0,39699336;2,02;1,32;1,6;1,57;1,72;6,63;0,245402359;1,789267462;2366,52;0,762;0,827;0,709;0,756;630,79;20,06;6,34;98,09;99,61;97,46;4948;177;7,412400941;3,57720291;0,265156622
3530607;Mogi das Cruzes;436883;13,90486698;6,075518567;94,78;92,81;6,67;36296,45;30,62880803;3,475284985;7,781081846;22,10278947;0,744936699;4,590001831;3,013301044;1,409123266;0,480476466;0,039092846;0,781293848;0,303314617;0,592028072;0,395561283;2,09;1,4;5,62;3,2;3,3;4,97;0,233309605;1,225621206;2608,81;0,783;0,851;0,74;0,762;757,93;22,07;8,9;94;99,12;82,31;25605;1254;5,9146926;4,897480961;0,289670944
3530706;Mogi Guaçu;149071;16,07354885;1,82497693;97,36;96,02;7,82;40174,42;34,34698929;4,083676839;11,87136331;21,19700183;1,278624213;5,053699445;4,874274674;3,070020326;0,556137679;0,232452992;0,755988757;0,25967492;0,8125457;0,441547987;2,26;0,96;3,31;2,19;1,72;6,36;0,260922648;1,438009277;2769,88;0,774;0,852;0,736;0,74;677,48;15,35;4,95;99,65;99,93;99,37;13829;412;9,323445137;2,979246511;0,277768414
3530805;Mogi Mirim;90657;17,8927165;1,817102329;95,99;95,89;8,51;51277,84;42,786713;4,825381824;11,66989201;29,59035044;1,526470433;7,971316059;4,878751779;2,047608017;1,33382971;0,372800777;0,834850039;0,289663236;0,834364693;0,46500546;2,36;1,27;2,24;2,23;2,96;5,09;0,30455453;1,401078355;2950,58;0,784;0,879;0,715;0,767;827,06;14,39;5,1;99,5;99,71;96,81;8321;272;9,200676699;3,26883788;0,300755205
3530904;Mombuca;3338;14,26003595;2,492146597;101,94;88,95;6,01;30153,68;28,35696824;5,419700419;7,356941282;14,68112942;6,318897543;1,63410725;3,704613541;1,384961055;0,810964649;0,369083283;0,788196525;0,351408029;0,649191132;0,394547633;0;0;1,5;1,2;0;2,71;0,216896345;1,576512456;2383,66;0,719;0,82;0,607;0,746;576,39;28,37;12,22;99,48;100;96,1;352;5;10,56422569;1,420454545;0,150060024
3531100;Mongaguá;55216;16,72703564;3,813281195;97,7;99,56;9,67;19550,32;17,8208349;4,620038938;2,334884997;15,42005922;0,065890684;0,934246233;2,025699073;0,035841061;0,430617937;0,003640249;1,250416546;0,30516517;0,450467256;0,272185598;0,67;0,67;6,02;1,56;0,43;5,24;0,114640684;1,137069548;2640,12;0,754;0,854;0,699;0,719;542,11;28;12,25;97,48;99,2;32,66;1429;70;2,616736861;4,898530441;0,128181652
3531209;Monte Alegre do Sul;7792;19,17351129;0,702474844;99,28;62,8;8,58;23335,2;21,43572767;4,715916324;2,50088424;14,06353054;4,871314168;1,45025924;2,151180698;0,175179671;0,34612423;0,61986653;0,78362423;0,2262577;0,820713552;0,42325462;0;0;4,55;12,87;1,69;29,24;0,164656057;1,324275362;2032,31;0,759;0,858;0,678;0,752;792,58;12,65;3,32;95,22;99,35;77,13;466;7;6,013679184;1,502145923;0,090334237
3531308;Monte Alto;48469;19,17101653;1,395157804;96,25;97;8,29;37475,21;32,38170501;3,8103625;8,429216406;20,37469744;3,577790959;4,813612412;3,809816584;1,883781386;0,322536054;0,337617859;0,942664383;0,323216902;0,877055437;0,402669748;2,26;1,2;1,66;2,05;1,8;5,2;0,275722627;1,373712256;2482,16;0,768;0,859;0,707;0,746;724,58;11,75;3,1;98,32;99,71;97,85;4089;129;8,447474434;3,154805576;0,266501394
3531407;Monte Aprazível;23561;18,81499087;0,473363468;97,06;92,95;7,93;28434,23;26,17729214;4,039501295;7,010201604;16,4011188;2,765971733;1,798337507;1,730444378;0,259284411;0,256568057;0,11298332;0,874114002;0,227537032;0,744832562;0,412036841;3,43;1,29;5,75;2,44;1,72;5,57;0,190059845;1,582468281;2524,43;0,785;0,861;0,72;0,781;784,97;11,59;3,07;99,27;99,91;94,36;2381;65;10,15005542;2,729945401;0,277090971
3531506;Monte Azul Paulista;18131;18,5428272;0,690465346;98,59;95,49;8,93;29126,48;26,76283106;4,359704374;1,927398378;22,32343996;2,511992168;2,691365617;2,232198996;0,076002427;0,388947107;0,538249407;0,923501186;0,305498869;0,802217197;0,427885941;3,83;2,79;0,33;1,31;1,37;4,05;0,266284265;1,858496152;2210,97;0,753;0,843;0,69;0,733;706,89;15,68;3,64;97,84;98,92;97,96;1905;16;10,47221153;0,839895013;0,087955582
3531605;Monte Castelo;3985;23,4880803;0,170884179;95,92;83,99;11,01;25725,64;24,14900125;5,362820577;1,620572146;14,75571142;7,772717691;1,679927227;1,721204517;0,255207026;0,122208281;0,331242158;0,789962359;0,222835634;0,628356336;0,376411543;0;0;5,25;3,25;0,25;2;0,137013802;1,158102767;2103,91;0,741;0,814;0,709;0,706;560,39;19,74;5,96;99,91;99,55;98,21;481;13;12,05211726;2,702702703;0,325732899
3531803;Monte Mor;60555;11,68359343;2,478031342;98,77;95,63;6,6;60697,45;48,77164099;4,086136405;29,07020312;18,78279597;0,918641896;8,786444389;2,88643382;1,433985633;0,249459169;0,122880026;0,873024523;0,207067955;0,569069441;0,365750144;0,6;0,44;1,91;1,03;0,48;6,48;0,213557923;1,422176438;3343,21;0,733;0,863;0,639;0,713;548,32;24,52;8,83;95,51;98,93;54,26;4614;98;7,739792666;2,123970524;0,164390915
3531704;Monteiro Lobato;4491;18,2587397;0,134188856;105,73;44,53;4,97;14850,46;13,80079047;4,41676464;1,747993765;11,36021153;0,69258517;0,742146515;1,336673347;0,122244489;0,180360721;0,1832554;0,706524159;0,144511245;0,682030728;0,369628145;0;0;3,39;0,9;0;1,35;0,150968604;1,6484375;1909,55;0,71;0,826;0,627;0,692;547,76;28,61;9,29;89,35;99,64;77,98;207;5;4,636058231;2,415458937;0,111982083
3531001;Monções;2173;22,31937414;0,208433158;102,89;87,34;10,59;27546,36;25,3102347;7,23161988;5,894229176;17,11675104;2,299259089;2,185416475;2,872526461;1,06304648;0,283939254;0,343304188;0,802116889;0,38011965;0,845835251;0,368154625;0;0;2,3;2,76;1,38;3,68;0,687528762;5,225;2642,42;0,772;0,814;0,773;0,731;622,13;12,87;3,64;99,07;99,69;96,45;207;5;9,517241379;2,415458937;0,229885057
3531902;Morro Agudo;32603;12,16759194;0,232917666;103,1;97,68;5,65;37111,53;33,39190197;4,34454222;8,945319142;18,030388;6,416194829;2,687198417;1,617243812;0,152317271;0,217740699;0,207465571;0,771800141;0,267889458;0,590620495;0,282704046;1,41;0,97;1,19;1,25;0,56;3,97;0,241450173;2,325728771;2528,87;0,712;0,836;0,604;0,716;567,18;23,87;8,48;99,17;99,36;98,34;4115;91;12,72732896;2,211421628;0,281454905
3532009;Morungaba;13359;14,42473239;0,902691652;99,24;90,49;6,41;35182,6;29,46467176;4,058042518;13,40348754;14,82935848;1,231825735;4,661849689;6,792798862;5,2974025;0,210644509;0,291938019;0,771390074;0,221423759;0,791900591;0,495471218;1,45;0,69;0,76;0,92;0,23;3,43;0,351598174;0,773791541;1995,93;0,715;0,802;0,627;0,726;667,29;13,21;4,38;93,19;99,67;88,26;847;17;6,393900506;2,007083825;0,128330943
3532058;Motuca;4665;15,84137192;2,027984259;100,47;80,51;4,78;17857,63;16,95937621;4,519155413;1,850926045;8,873429796;6,235020364;0,530760986;1,429153269;0,13869239;0,12926045;0,259592712;0,60192926;0,299678457;0,548553055;0,313612004;0;0;2,61;0,87;0;5,21;0,126473741;1,145454545;2421,08;0,741;0,859;0,691;0,685;485,74;28,78;15,42;100;100;99,59;324;8;6,985769728;2,469135802;0,172488141
3532108;Murutinga do Sul;4283;22,85780995;0,170646151;97,01;61,48;9,36;15316,39;14,70949335;5,762227411;0,413338781;11,30894;2,987214569;0,538951669;1,520896568;0,008872286;0,149661452;0,445248657;0,720522998;0,196357693;0,593976185;0,329675461;0;0;8,89;3,04;1,17;5,62;0,105066542;1,064220183;2043,59;0,726;0,847;0,643;0,703;564,99;21,18;5,64;99,67;99,67;99,46;310;11;7,241298762;3,548387097;0,256949311
3532157;Nantes;3103;12,7296165;0,107134136;99,04;95,91;6,92;39814,88;34,86363519;6,451140831;0,765543023;25,49451821;8,603573961;3,629635836;1,582339671;0,005800838;0,398001934;0,205285208;0,663873671;0,309378021;0,387689333;0,251047374;0;0;3,95;1,32;0;0,66;0,120206252;1,503355705;2493,01;0,714;0,79;0,702;0,655;459,69;24,59;4,96;100;100;99,2;188;5;6,121784435;2,659574468;0,162813416
3532207;Narandiba;4888;13,29787234;0,13547701;101,15;82,02;6,9;39336,06;35,3525491;5,985417349;11,61936375;17,72968085;6,003504501;2,687864157;2,117635025;0,228314239;0,717880524;0,221563011;0,666530278;0,283551555;0,503682488;0,305237316;0;0;8,57;2,09;0,42;1,88;0,208060556;1,641558442;2717,44;0,718;0,839;0,67;0,659;446,21;28,96;8;99,28;100;94,86;717;20;14,81098946;2,789400279;0,413137781
3532306;Natividade da Serra;6703;21,40832463;0,080372464;105,11;42,53;6,87;10833,44;10,48077726;4,755324482;0,530617634;8,778021781;1,172137849;0,331650007;1,355512457;0,008951216;0,154408474;0,294942563;0,718185887;0,179024317;0,44338356;0,232134865;0;0;2,69;1,05;0;1,2;0,104729226;2,162162162;2189,41;0,655;0,814;0,52;0,664;415,31;39,28;16,54;99,41;99,6;97,92;151;4;2,2544043;2,649006623;0,059719319
3532405;Nazaré Paulista;18611;15,8669604;0,565363985;103,64;96,89;7,4;18966,51;16,35117941;4,032139058;3,975704691;11,58582881;0,789645908;2,034442534;1,935253345;0,449948955;0,31126753;0,163559185;0,885229166;0,125248509;0,696523561;0,376067917;1,1;1,1;2,25;0,99;0,27;3,02;0,146794906;1,527289547;2664,76;0,678;0,818;0,559;0,681;489,58;28,88;10;53,65;92,29;25,6;1276;37;6,91786392;2,89968652;0,200596368
3532504;Neves Paulista;8592;23,12616387;0,393517462;97,25;92,14;9,95;24531,02;22,59109753;3,99693203;4,464938315;14,7222649;3,40389432;2,131216248;2,504073557;0,356843575;0,500814711;0,322509311;1,030959032;0,292946927;0,704608939;0,426675978;2,43;1,16;5,67;3,13;1,27;6,95;0,178072626;1,575757576;2170,48;0,754;0,823;0,707;0,737;711,76;10,97;2,22;99,52;99,89;95,8;1115;35;12,9350348;3,139013453;0,406032483
3532603;Nhandeara;10760;23,49442379;0,247202861;95,35;84,27;8,35;30072,95;28,45295818;4,400574349;4,64467658;18,98998513;4,818295539;1,695449814;1,947118959;0,128810409;0,404925651;0,371654275;0,788011152;0,253717472;0,721747212;0,420074349;11,96;3,25;2,69;3,34;2,97;5,19;0,167286245;1,064220183;2197,6;0,751;0,835;0,672;0,755;738,49;14,99;4,74;98,92;99,87;98,59;1047;39;9,710628826;3,724928367;0,361713968
3532702;Nipoã;5014;13,4822497;0,361092944;109;90,91;5,1;19399,85;17,75545672;4,36791783;2,438651775;11,55926805;3,757536897;0,982772238;1,857798165;0,355404866;0,1938572;0,416633426;0,687275628;0,204826486;0,627642601;0,356601516;0;0;0,61;0,61;0;3,47;0,127044276;1,333333333;2074,08;0,713;0,814;0,636;0,701;579,12;14,32;2,94;97,97;99,68;97,73;408;12;8,210907627;2,941176471;0,241497283
